,Amount,Protein,Fat,Carbs,Fiber,Alcohol,Sugar,Saturated Fats,Sodium,Cholesterol,Potassium,Iron,Ca,Source,Calories,Match Index,,,,,,
Lamb boneless dice or strips lean raw,220,47.52,10.34,0,0,0,0,0,116.60000000000001,171.6,748,4.840000000000001,11,Australian Government,283.14,515,,,,,,
Potato coliban peeled raw,250,5,0,28.75,2.7500000000000004,0,2.5,0,10,0,950,1.1250000000000002,7.5,Australian Government,135,862,,,,,,
Parmigiano Reggiano,25,8.1,7.425,0,0,0,0,4.9,162.5,20.75,25,0.05,288.75,Producer Website,99.225,1412,,,,,,
Butter plain no added salt,10,0.11000000000000001,8.129999999999999,0,0,0,0,6.958,1,16.7,2.3000000000000003,0.001,1.7000000000000002,Australian Government,73.60999999999999,233,,,,,,
Milk cow fluid regular fat 3.5% fat,50,1.7000000000000002,1.7000000000000002,3,0,0,3,33.895,17.5,5,69.5,0.015,52,Australian Government,34.1,633,,,,,,
Parsley continental fresh raw,15,0.36,0.03,0.09,0.705,0,0.09,0,8.7,0,229.5,0.405,28.5,Australian Government,2.07,744,,,,,,
Bean green fresh raw,250,4.500000000000001,0,8.25,6.999999999999999,0,6.500000000000001,0,0,0,700,1.7249999999999999,112.5,Australian Government,51,55,,,,,,
Oil olive,5,0,4.995000000000001,0,0,0,0,0.8130000000000002,0,0,0,0,0,Australian Government,44.95500000000001,718,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Snack 2 - 105.626,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Oats rolled uncooked,30,3.7199999999999998,2.85,14.97,2.85,0,0.3,5.819999999999999,0.8999999999999999,0,93,1.05,12,Australian Government,100.41,706,,,,,,
Cocoa powder,2,0.41,0.304,0.21,0.5539999999999999,0,0.03,1.266,1.62,0,88,0.6,3.4,Australian Government,5.215999999999999,331,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Dinner - 1096.6145,,,,,,,,,,,,,,,,,,,,,,
Healthy Apricot Chicken,1,64.41075,21.157500000000002,59.89125,11.61375,0,18.83125,71.868,797.6487500000001,155.235,2970.275,8.93475,273.6125,Own Recipe,687.6255,1271,,,,,,
,,,,,,,,,,,,,,,,#N/A,,0,,,,
,,,,,,,,,,,,,,,,#N/A,,0,,,,
Blueberry purchased frozen,100,0.5,0,9.9,3.6000000000000005,0,9.5,0,2,0,77,0.36,11,Australian Government,41.6,150,Blueberry purchased frozen,200,,,,
,,,,,,,,,,,,,,,,#N/A,,0,,,,
,,,,,,,,,,,,,,,,#N/A,,0,,,,
Noosa Chocolate Factory 85% Chocolate Slab,9.4,0.987,4.371,1.6732000000000002,0.094,0,1.2408000000000001,2.6320000000000006,0.47000000000000003,0,41.36000000000001,0.4136000000000001,4.888000000000001,Packaging,49.979800000000004,1375,Noosa Chocolate Factory 85% Chocolate Slab,18.8,,,,
,,,,,,,,,,,,,,,,#N/A,,0,,,,
Oats hulled uncooked,66,7.7219999999999995,6.468,36.63,5.675999999999999,0,0.792,12.803999999999998,2.64,0,204.6,2.574,24.419999999999998,Australian Government,235.62,704,Oats hulled uncooked,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Pannacotta,1,3.5604,2.2164,11.9,0,0,11.9,44.8635,28.029999999999994,6.5,90.62199999999999,0.0531,71.67999999999999,Own Recipe,81.7892,1273,Pannacotta,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,Daily Totals:,Goals:,Actual:,,
,,,,,,,,,,,,,,,,#N/A,,Protein,140,149.05015,,-9.050150000000002
,,,,,,,,,,,,,,,,#N/A,,Fat,60,71.93690000000001,2.834455555555536,-11.936900000000009
,,,,,,,,,,,,,,,,#N/A,,Carb,210,176.76445,6.377524999999963,33.23554999999999
,,,,,,,,,,,,,,,,,,Fibre,32.662000000000006,34.89275,,-2.2307499999999933
,,,,,,,,,,,,,,,,,,Alcohol,0,0,,
,,,,,,,,,,,,,,,,,,Calories,1940,1950.6905000000002,,
,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,149.05015,71.93690000000001,176.76445,34.89275,0,55.98405,186.96949999999998,1154.60875,375.78499999999997,6311.157000000001,22.36645,905.5504999999999,,1950.6905,,,,,,,
Goals,,140,60,210,27.16,0,,,,,,,,,1940,,,,,,,
