,Amount,Protein,Fat,Carbs,Fiber,Alcohol,Sugar,Saturated Fats,Sodium,Cholesterol,Potassium,Iron,Ca,Source,Calories,Match Index,,,,,,
Pure di Patate,400,12.199078341013827,10.846082949308755,42.82949308755761,3.8322580645161293,0,6.248847926267282,38.53769585253456,102.69124423963135,26.101382488479263,1400.6820276497695,1.6044239631336406,187.3732718894009,Own Recipe,317.72903225806454,1271,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Butter plain no added salt,10,0.11000000000000001,8.129999999999999,0,0,0,0,6.958,1,16.7,2.3000000000000003,0.001,1.7000000000000002,Australian Government,73.60999999999999,233,,,,,,
Mushroom common fresh raw,130,2.9899999999999998,0.52,0,1.8199999999999998,0,0,31.980000000000004,11.7,0,468,0.5850000000000001,3.9,Australian Government,16.64,661,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Snack 2 - 340.188894074074,,,,,,,,,,,,,,,,,,,,,,
Nut pistachio raw unsalted,10,1.9699999999999998,5.0600000000000005,1.58,0.8999999999999999,0,0.5900000000000001,1.2,0.7000000000000001,0,95,0.39,9,Australian Government,59.74,698,,,,,,
Biscuit sweet plain,9,0.558,1.395,6.075,0.18,0,2.313,4.5756000000000006,26.01,0.72,14.22,0.1233,3.2399999999999998,Australian Government,39.087,143,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Banana cavendish peeled raw,105,1.4699999999999998,0.315,20.580000000000002,2.31,0,13.44,0,0,0,363.3,0.3045,5.25,Australian Government,91.03500000000001,35,,,,,,
Nut almond with skin raw unsalted,5,0.9849999999999999,2.525,0.27,0.545,0,0.26,0.395,0,0,39.8,0.1875,13.25,Australian Government,27.744999999999997,683,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Sourdough Bread 70% 5 Stagioni,53,5.1060592592592595,0.3282466666666667,24.800859259259262,0.7294370370370371,0,0.5470777777777777,0,287.3699259259259,0,0.12680740740740742,0,0.7647703703703704,Own Recipe,122.58189407407409,1275,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Dinner - 949.477290322581,,,,,,,,,,,,,,,,,,,,,,
Salmon smoked sliced,100,24.3,10.1,0,0,0,0,19.2,1015,55.00000000000001,420,0.31,8,Australian Government,188.1,931,,,,,,
Pure di Patate,500,15.248847926267283,13.557603686635943,53.53686635944701,4.790322580645162,0,7.811059907834102,48.172119815668204,128.3640552995392,32.62672811059908,1750.852534562212,2.005529953917051,234.21658986175115,Own Recipe,397.16129032258067,1271,,,,,,
Cream sour light approximately 18% fat,50,1.8000000000000003,9.85,2.25,0,0,2.25,34.2,9.5,45.5,37,0,40,Australian Government,104.85,372,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Raisin,15,0.495,0.075,10.305000000000001,0.41999999999999993,0,10.035,7.5,1.5,0,102,0.18,7.95,Australian Government,43.87500000000001,904,,,,,,
Nut pecan raw unsalted,10,0.98,7.190000000000001,0.49,0.8400000000000001,0,0.42999999999999994,0.66,0.3,0,50,0.24,5.1,Australian Government,70.59,696,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Magnum Mini Ice Cream Classic (serving),1,1.739,9.729,12.596,0,0,11.232999999999999,6.11,23.5,0,0,0,0,Woolworths,144.901,1655,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,Daily Totals:,Goals:,Actual:,,
,,,,,,,,,,,,,,,,#N/A,,Protein,140,110.09098552654038,,29.90901447345962
,,,,,,,,,,,,,,,,#N/A,,Fat,60,82.50093330261136,-7.084586060950855,-22.500933302611358
,,,,,,,,,,,,,,,,#N/A,,Carb,210,175.31321870626388,-15.940318637139427,34.68678129373612
,,,,,,,,,,,,,,,,,,Fibre,32.662000000000006,16.36701768219833,,16.294982317801676
,,,,,,,,,,,,,,,,,,Alcohol,0,0,,
,,,,,,,,,,,,,,,,,,Calories,1940,1884.1252166547192,,
,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,110.09098552654038,82.50093330261136,175.31321870626388,16.36701768219833,0,55.157985611879155,258.70841566820275,1681.4352254650962,282.8481105990783,5283.281369619389,6.651253917050692,541.3446321215225,,1884.1252166547192,,,,,,,
Goals,,140,60,210,27.16,0,,,,,,,,,1940,,,,,,,
