,Amount,Protein,Fat,Carbs,Fiber,Alcohol,Sugar,Saturated Fats,Sodium,Cholesterol,Potassium,Iron,Ca,Source,Calories,Match Index,,,,,,
Aldi Cottage Cheese,60,7.140000000000001,1.26,2.5799999999999996,0,0,2.4599999999999995,0.8999999999999999,176.4,0,0,0,13.2,Packaging,50.220000000000006,1272,,,,,,
Capsicum red fresh raw,50,0.8500000000000001,0.1,2,0.9000000000000001,0,2,0,1,0,87,0.15,2,Australian Government,12.3,262,,,,,,
Black Beans Canned (average),50,3.5000000000000004,0.37,6.309999999999999,3.45,0,0.64,0.14,54.400000000000006,0,0,0,0,"Woolworths, USDA",42.56999999999999,1421,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Snack 2 - 313.7216,,,,,,,,,,,,,,,,,,,,,,
Carrot mature peeled fresh raw,120,0.72,0,7.92,4.08,0,7.4399999999999995,0,58.8,0,316.8,0.288,31.200000000000003,Australian Government,34.56,266,,,,,,
Chickpea dried,50,9.85,2.75,19.25,10.4,0,1.1,6.35,5.5,0,198,2.3,79.5,Australian Government,141.15,312,,,,,,
Oil olive,6.6,0,6.593400000000001,0,0,0,0,1.0731600000000001,0,0,0,0,0,Australian Government,59.34060000000001,717,,,,,,
Tahini sesame seed pulp,10,1.7300000000000002,6.07,0.1,1.35,0,0.06999999999999999,1.3,7.9,0,19,0.51,33,Australian Government,61.95,1044,,,,,,
Garlic peeled fresh raw,5,0.305,0.13999999999999999,0.51,0.845,0,0.075,1.75,0.4,0,25.5,0.085,1.5,Australian Government,4.52,454,,,,,,
Cumin cummin seed dried ground,3,0.534,0.669,1.0110000000000001,0.315,0,0.066,0.2442,5.04,0,53.64,1.9908,27.93,Australian Government,12.201,384,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Dinner - 232.4625,,,,,,,,,,,,,,,,,,,,,,
Chicken breast lean flesh raw,84.375,18.815625,1.35,0,0,0,0,27.759374999999995,34.59375,49.78125,253.125,0.3375,10.125,Australian Government,87.41250000000001,297,,,,,,
Cream thickened regular fat approximately 35%,30,0.6,10.83,0.72,0,0,0.72,20.475,8.100000000000001,33,25.2,0,18,Australian Government,102.75,374,,,,,,
Potato red skin peeled raw,67.5,1.5525,0,7.2225,1.1475000000000002,0,1.1475000000000002,0,3.375,0,270,0.16199999999999998,4.05,Australian Government,35.1,870,,,,,,
Carrot mature peeled fresh raw,25,0.15,0,1.6500000000000001,0.8500000000000001,0,1.55,0,12.25,0,66,0.06,6.5,Australian Government,7.2,266,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,,,Daily Totals:,Goals:,Actual:,,
,,,,,,,,,,,,,,,,,,Protein,150,83.34712499999999,,66.65287500000001
,,,,,,,,,,,,,,,,,,Fat,70,39.0324,98.22382222222222,30.967599999999997
,,,,,,,,,,,,,,,,,,Carb,220,68.6735,221.0036,151.3265
,,,,,,,,,,,,,,,,,,Fibre,32.662000000000006,23.337500000000002,,9.324500000000004
,,,,,,,,,,,,,,,,,,Alcohol,0,0,,
,,,,,,,,,,,,,,,,,,Calories,2110,959.3741,,
,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,83.34712499999999,39.0324,68.6735,23.337500000000002,0,18.8685,61.59173499999999,801.7587499999998,135.28125,1849.765,7.743299999999999,233.00500000000002,,959.3741000000002,,,,,,,
Goals,,150,70,220,29.54,0,,,,,,,,,2110,,,,,,,
