,Amount,Protein,Fat,Carbs,Fiber,Alcohol,Sugar,Saturated Fats,Sodium,Cholesterol,Potassium,Iron,Ca,Source,Calories,Match Index,,,,,,
Breakfast - 449,,,,,,,,,,,,,,,,,,,,,,
Eggs X-Large (700g/12 eggs),2,13.104,8.84,0.312,0,0,0.312,33.883199999999995,156,507.52,145.6,1.9759999999999998,48.879999999999995,Australian Government,133.224,413,,,0.7272727272727273,,,
Sourdough Bread 100% Caputo 70% Hydration,70,6.42096,0.49392,35.315279999999994,1.48176,0,0.49392,0.148176,394.66224,0,0.98784,0,1.03488,Own Recipe,171.39023999999998,1261,,,25.454545454545453,,,
Nut brazil raw or blanched unsalted,3,0.43200000000000005,2.055,0.07200000000000001,0.255,0,0.063,0.678,0.06,0,16.799999999999997,0.066,4.5,Australian Government,20.511000000000003,685,,,1.090909090909091,,,
Coles Soy Milk Oranic,200,6,6.6000000000000005,10.2,0,0,3.6000000000000005,0,78,0,0,0,240,Coles,124.2,1179,,,72.72727272727273,,,
,,,,,,,,,,,,,,,,#N/A,,,0,,,
,,,,,,,,,,,,,,,,#N/A,,,0,,,
,,,,,,,,,,,,,,,,#N/A,,,0,,,
,,,,,,,,,,,,,,,,#N/A,,,0,,,
,,,,,,,,,,,,,,,,#N/A,,,0,,,
,,,,,,,,,,,,,,,,#N/A,,,0,,,
,,,,,,,,,,,,,,,,#N/A,,,0,,,
,,,,,,,,,,,,,,,,#N/A,,,0,,,
,,,,,,,,,,,,,,,,#N/A,,,0,,,
,,,,,,,,,,,,,,,,#N/A,,,0,,,
,,,,,,,,,,,,,,,,#N/A,,,0,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Snack 1 - 121.05,,,,,,,,,,,,,,,,,,,,,,
Apple fuji unpeeled raw,125,0.375,0.375,15.125,3,0,15.125,0,2.5,0,113.75,0,7.5,Australian Government,65.375,12,,,,,,
Nut almond with skin raw unsalted,5,0.9849999999999999,2.525,0.27,0.545,0,0.26,0.395,0,0,39.8,0.1875,13.25,Australian Government,27.744999999999997,683,,,,,,
Seed sunflower,5,1.1349999999999998,2.55,0.11000000000000001,0.54,0,0.1,0.44000000000000006,0,0,23,0.22999999999999998,5,Australian Government,27.93,975,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Lunch - 454.33,,,,,,,,,,,,,,,,,,,,,,
Beef roasting piece silverside or topside lean raw,150,34.5,5.4,0,0,0,0,0,66,52.5,535.5,1.8599999999999999,6,Australian Government,186.6,72,,,,,,
Beans Pinto Borlotti Dry ,25,5.925,0.31,9.65,1.025,0,0,0,0,0,377.5,1.35,40.25,USDA,65.09,1372,,,,,,
Rice white uncooked,50,3.65,0.45000000000000007,37,0.4,0,0,11.1,0.5,0,28.999999999999996,0.1,2,Australian Government,166.65,916,,,,,,
Cauliflower fresh raw,50,0.95,0.1,1.6500000000000001,0.6,0,1.4,0,20,0,121,0.16,9,Australian Government,11.3,270,,,,,,
Broccoli fresh raw,50,1.285,0.15,0.95,1.7000000000000002,0,0.2,0,11,0,168,0.42,16,USDA,10.29,1373,,,,,,
Carrot mature peeled fresh raw,50,0.3,0,3.3000000000000003,1.7000000000000002,0,3.1,0,24.5,0,132,0.12,13,Australian Government,14.4,266,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Snack 2 - 151.23,,,,,,,,,,,,,,,,,,,,,,
Banana cavendish peeled raw,110,1.5399999999999998,0.33,21.560000000000002,2.4200000000000004,0,14.08,0,0,0,380.6,0.31899999999999995,5.5,Australian Government,95.37,35,,,,,,
Seed sunflower,10,2.2699999999999996,5.1,0.22000000000000003,1.08,0,0.2,0.8800000000000001,0,0,46,0.45999999999999996,10,Australian Government,55.86,975,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Dinner - 981.2532,,,,,,,,,,,,,,,,,,,,,,
Salmon Atlantic fillet raw,250,51.25,41.74999999999999,0,0,0,0,62.85,80,157.5,915,0.775,120,Australian Government,580.75,924,,,,,,
Brussels sprout fresh raw,250,9.5,0.75,5.25,11.25,0,5.25,0,75,0,950,2.2500000000000004,37.5,Australian Government,65.75,222,,,,,,
Sourdough Bread 100% Caputo 70% Hydration,100,9.1728,0.7056000000000001,50.450399999999995,2.1168,0,0.7056000000000001,0.21167999999999998,563.8032,0,1.4112000000000002,0,1.4784,Own Recipe,244.84319999999997,1261,,,,,,
Oil olive,10,0,9.990000000000002,0,0,0,0,1.6260000000000003,0,0,0,0,0,Australian Government,89.91000000000003,717,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,,,Daily Totals:,Goals:,Actual:,,
,,,,,,,,,,,,,,,,,,Protein,150,148.79476,,1.2052400000000034
,,,,,,,,,,,,,,,,,,Fat,70,88.47452000000001,-5.778822222222232,-18.474520000000012
,,,,,,,,,,,,,,,,,,Carb,220,191.43468,-13.002350000000007,28.565320000000014
,,,,,,,,,,,,,,,,,,Fibre,32.662000000000006,28.11356,,4.5484400000000065
,,,,,,,,,,,,,,,,,,Alcohol,0,0,,
,,,,,,,,,,,,,,,,,,Calories,2110,2157.18844,,
,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,148.79476,88.47452000000001,191.43468,28.11356,0,44.889520000000005,112.212056,1472.02544,717.52,3995.94904,10.273499999999999,580.89328,,2157.18844,,,,,,,
Goals,,150,70,220,29.54,0,,,,,,,,,2110,,,,,,,
