,Amount,Protein,Fat,Carbs,Fiber,Alcohol,Sugar,Saturated Fats,Sodium,Cholesterol,Potassium,Iron,Ca,Source,Calories,Match Index,,,,,,
Carrot mature peeled fresh raw,168,1.008,0,11.088000000000001,5.712000000000001,0,10.416,0,82.32,0,443.52000000000004,0.40319999999999995,43.68,Australian Government,48.384,266,,,,,,
Tomato common raw,150,0.9,0,4.5,1.6500000000000001,0,3.75,0,6,0,315,0.345,16.5,Australian Government,21.6,1060,,,,,,
Woolworths Light Tasty Shredded Cheese (100g),30,8.91,7.26,0.15,0,0,0.15,4.890000000000001,186.9,0,0,0,0,Woolworths,101.58,1651,,,,,,
Oil olive,4,0,3.9960000000000004,0,0,0,0,0.6504000000000001,0,0,0,0,0,Australian Government,35.964000000000006,717,,,,,,
Mountain Bread Rye Wraps (serving),1,2.6,0.3,13.3,0.7,0,0.6,0.08,102,0,0,0,0,Woolworths,66.3,1683,,,,,,
Nut pistachio raw unsalted,5,0.9849999999999999,2.5300000000000002,0.79,0.44999999999999996,0,0.29500000000000004,0.6,0.35000000000000003,0,47.5,0.195,4.5,Australian Government,29.87,698,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Snack 2 - 0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Dinner - 0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,Daily Totals:,Goals:,Actual:,,
,,,,,,,,,,,,,,,,#N/A,,Protein,140,55.583000000000006,,84.417
,,,,,,,,,,,,,,,,#N/A,,Fat,60,20.946,117.46822222222224,39.054
,,,,,,,,,,,,,,,,#N/A,,Carb,210,33.568000000000005,264.3035,176.432
,,,,,,,,,,,,,,,,,,Fibre,32.662000000000006,10.932,,21.730000000000004
,,,,,,,,,,,,,,,,,,Alcohol,0,0,,
,,,,,,,,,,,,,,,,,,Calories,1940,545.118,,
,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,55.583000000000006,20.946,33.568000000000005,10.932,0,18.951,86.4204,529.77,120,1959.62,4.243200000000001,126.28,,545.118,,,,,,,
Goals,,140,60,210,27.16,0,,,,,,,,,1940,,,,,,,
